board_id,circuit_number,program_name,component_number_name,pin_id,component_id,terminal_id,segment_id,address,connector_type,class,angle,start_x,start_y,end_x,end_y,output_path,prediction,probability,model,threshold,error,date,time
E12191603350000188081,Q520401,TEST,811300-36600740,6,2539,1208,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952900610\Region02539.png,3,0,270,301,6,350,67,C:\HACARUS\result\VT-S730-2169\20260202\952900610\2539-1208.png,0,0.184343487,15,0.5,0,2026.02.02,8:12
E12191603350000188081,IC170001,TEST,811300-36610740,2,2540,1212,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952900610\Region02540.png,3,0,90,266,526,217,471,C:\HACARUS\result\VT-S730-2169\20260202\952900610\2540-1212.png,0,0.263229249,15,0.5,0,2026.02.02,8:12
E12191603350000188081,IC160201,TEST,811300-36620740,1,2541,1219,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952900610\Region02541.png,3,0,90,183,521,134,467,C:\HACARUS\result\VT-S730-2169\20260202\952900610\2541-1219.png,1,1,15,0.5,0,2026.02.02,8:12
E32191605340T00042272,Q220301,219160-5340P,811300-38060730,4,277,857,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908531\Region00277.png,3,0,270,128,29,176,62,C:\HACARUS\result\VT-S730-2169\20260202\952908531\277-857.png,1,0.999992867,15,0.5,0,2026.02.02,10:24
E32191605340T00042272,IC526001,219160-5340P,811600-84540740_IC040014-16_UR,1,485,1586,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908531\Region00485.png,3,0,270,344,6,371,68,C:\HACARUS\result\VT-S730-2169\20260202\952908531\485-1586.png,1,0.986360201,15,0.5,0,2026.02.02,10:24
E32191605340T00042192,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,5,465,1363,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908609\Region00465.png,3,0,180,44,350,77,329,C:\HACARUS\result\VT-S730-2169\20260202\952908609\465-1363.png,0,0.016559373,15,0.5,0,2026.02.02,10:25
E32191605340T00042192,IC510001,219160-5340P,811600-79080730,32,483,1561,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908609\Region00483.png,3,0,0,1114,363,1077,464,C:\HACARUS\result\VT-S730-2169\20260202\952908609\483-1561.png,1,0.996431554,15,0.5,0,2026.02.02,10:25
E32191605340T00042152,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,8,465,1366,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908648\Region00465.png,3,0,180,45,448,78,427,C:\HACARUS\result\VT-S730-2169\20260202\952908648\465-1366.png,0,0.003148011,15,0.5,0,2026.02.02,10:25
E32191605340T00042152,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,9,465,1367,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908648\Region00465.png,3,0,180,44,481,78,461,C:\HACARUS\result\VT-S730-2169\20260202\952908648\465-1367.png,0,0.218642243,15,0.5,0,2026.02.02,10:25
E32191605340T00042152,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,14,465,1372,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908648\Region00465.png,3,0,180,45,647,79,627,C:\HACARUS\result\VT-S730-2169\20260202\952908648\465-1372.png,1,0.748219728,15,0.5,0,2026.02.02,10:25
E32191605340T00042152,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,39,465,1397,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908648\Region00465.png,3,0,90,653,1170,633,1139,C:\HACARUS\result\VT-S730-2169\20260202\952908648\465-1397.png,1,0.999999951,15,0.5,0,2026.02.02,10:25
E32191605340T00042132,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,7,465,1365,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908667\Region00465.png,3,0,180,42,415,76,395,C:\HACARUS\result\VT-S730-2169\20260202\952908667\465-1365.png,1,0.843819587,15,0.5,0,2026.02.02,10:26
E32191605340T00042132,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,8,465,1366,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908667\Region00465.png,3,0,180,43,449,76,428,C:\HACARUS\result\VT-S730-2169\20260202\952908667\465-1366.png,1,0.714977407,15,0.5,0,2026.02.02,10:26
E32191605340T00042112,IC280001,219160-5340P,811300-36620740,1,479,1527,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908687\Region00479.png,3,0,90,181,521,131,472,C:\HACARUS\result\VT-S730-2169\20260202\952908687\479-1527.png,1,0.877447784,15,0.5,0,2026.02.02,10:26
E32191605340T00042092,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,8,465,1366,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908706\Region00465.png,3,0,180,41,449,73,428,C:\HACARUS\result\VT-S730-2169\20260202\952908706\465-1366.png,1,0.908289515,15,0.5,0,2026.02.02,10:27
E32191605340T00042072,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,7,465,1365,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908725\Region00465.png,3,0,180,41,414,76,394,C:\HACARUS\result\VT-S730-2169\20260202\952908725\465-1365.png,1,0.641766111,15,0.5,0,2026.02.02,10:27
E32191605340T00042072,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,9,465,1367,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908725\Region00465.png,3,0,180,41,481,75,461,C:\HACARUS\result\VT-S730-2169\20260202\952908725\465-1367.png,0,0.000705239,15,0.5,0,2026.02.02,10:27
E32191605340T00042072,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,12,465,1370,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908725\Region00465.png,3,0,180,41,581,74,561,C:\HACARUS\result\VT-S730-2169\20260202\952908725\465-1370.png,0,0.055508167,15,0.5,0,2026.02.02,10:27
E32191605340T00042072,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,15,465,1373,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908725\Region00465.png,3,0,180,40,681,75,661,C:\HACARUS\result\VT-S730-2169\20260202\952908725\465-1373.png,0,0.047453319,15,0.5,0,2026.02.02,10:27
E32191605340T00042052,IC280001,219160-5340P,811300-36620740,1,479,1527,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908745\Region00479.png,3,0,90,182,521,132,471,C:\HACARUS\result\VT-S730-2169\20260202\952908745\479-1527.png,0,0.443471808,15,0.5,0,2026.02.02,10:27
E32191605340T00042052,IC280001,219160-5340P,811300-36620740,2,479,1528,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908745\Region00479.png,3,0,90,267,520,217,471,C:\HACARUS\result\VT-S730-2169\20260202\952908745\479-1528.png,1,0.687968932,15,0.5,0,2026.02.02,10:27
E32191605340T00042052,IC280001,219160-5340P,811300-36620740,3,479,1529,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908745\Region00479.png,3,0,90,351,521,302,469,C:\HACARUS\result\VT-S730-2169\20260202\952908745\479-1529.png,0,0.096057869,15,0.5,0,2026.02.02,10:27
E32191605340T00042052,IC280001,219160-5340P,811300-36620740,5,479,1531,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908745\Region00479.png,3,0,270,386,10,436,67,C:\HACARUS\result\VT-S730-2169\20260202\952908745\479-1531.png,1,0.7373425,15,0.5,0,2026.02.02,10:27
E32191605340T00042032,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,5,465,1363,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908764\Region00465.png,3,0,180,44,349,77,328,C:\HACARUS\result\VT-S730-2169\20260202\952908764\465-1363.png,0,0.171456096,15,0.5,0,2026.02.02,10:27
E32191605340T00042012,IC280001,219160-5340P,811300-36620740,3,479,1529,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908783\Region00479.png,3,0,90,350,522,301,472,C:\HACARUS\result\VT-S730-2169\20260202\952908783\479-1529.png,1,0.815742872,15,0.5,0,2026.02.02,10:27
E32191605340T00042012,IC526001,219160-5340P,811600-84540740_IC040014-16_UR,7,485,1592,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908783\Region00485.png,3,0,270,84,14,111,69,C:\HACARUS\result\VT-S730-2169\20260202\952908783\485-1592.png,1,0.969620778,15,0.5,0,2026.02.02,10:27
E32191605340T00041992,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,8,465,1366,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908802\Region00465.png,3,0,180,44,449,77,428,C:\HACARUS\result\VT-S730-2169\20260202\952908802\465-1366.png,0,0.383537432,15,0.5,0,2026.02.02,10:28
E32191605340T00041992,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,14,465,1372,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908802\Region00465.png,3,0,180,42,648,76,628,C:\HACARUS\result\VT-S730-2169\20260202\952908802\465-1372.png,0,0.008664932,15,0.5,0,2026.02.02,10:28
E32191605340T00041972,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,9,465,1367,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908822\Region00465.png,3,0,180,45,482,78,462,C:\HACARUS\result\VT-S730-2169\20260202\952908822\465-1367.png,0,0.310331696,15,0.5,0,2026.02.02,10:28
E32191605340T00041972,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,10,465,1368,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908822\Region00465.png,3,0,180,44,514,78,494,C:\HACARUS\result\VT-S730-2169\20260202\952908822\465-1368.png,1,0.76869531,15,0.5,0,2026.02.02,10:28
E32191605340T00041972,IC526001,219160-5340P,811600-84540740_IC040014-16_UR,7,485,1592,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908822\Region00485.png,3,0,270,84,13,111,66,C:\HACARUS\result\VT-S730-2169\20260202\952908822\485-1592.png,1,0.99999998,15,0.5,0,2026.02.02,10:28
E32191605340T00041932,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,98,465,1456,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908860\Region00465.png,3,0,270,265,40,286,73,C:\HACARUS\result\VT-S730-2169\20260202\952908860\465-1456.png,1,0.996587251,15,0.5,0,2026.02.02,10:29
E32191605340T00041912,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,8,465,1366,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908879\Region00465.png,3,0,180,43,450,76,429,C:\HACARUS\result\VT-S730-2169\20260202\952908879\465-1366.png,0,0.23334578,15,0.5,0,2026.02.02,10:29
E32191605340T00041892,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,5,465,1363,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908899\Region00465.png,3,0,180,45,349,78,328,C:\HACARUS\result\VT-S730-2169\20260202\952908899\465-1363.png,1,0.884299154,15,0.5,0,2026.02.02,10:30
E32191605340T00041892,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,10,465,1368,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908899\Region00465.png,3,0,180,44,515,78,495,C:\HACARUS\result\VT-S730-2169\20260202\952908899\465-1368.png,1,0.508460663,15,0.5,0,2026.02.02,10:30
E32191605340T00041892,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,15,465,1373,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908899\Region00465.png,3,0,180,44,682,81,662,C:\HACARUS\result\VT-S730-2169\20260202\952908899\465-1373.png,0,0.403924033,15,0.5,0,2026.02.02,10:30
E32191605340T00041892,IC540001,219160-5340P,211926-12100740_MIC008-01_NP51,7,481,1549,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908899\Region00481.png,3,0,270,216,12,265,60,C:\HACARUS\result\VT-S730-2169\20260202\952908899\481-1549.png,1,0.551218956,15,0.5,0,2026.02.02,10:30
E32191605340T00041872,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,9,465,1367,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908918\Region00465.png,3,0,180,43,483,74,463,C:\HACARUS\result\VT-S730-2169\20260202\952908918\465-1367.png,1,0.707818576,15,0.5,0,2026.02.02,10:30
E32191605340T00041872,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,15,465,1373,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908918\Region00465.png,3,0,180,44,683,77,663,C:\HACARUS\result\VT-S730-2169\20260202\952908918\465-1373.png,0,0.073913711,15,0.5,0,2026.02.02,10:30
E32191605340T00041872,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,36,465,1394,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908918\Region00465.png,3,0,90,553,1170,532,1138,C:\HACARUS\result\VT-S730-2169\20260202\952908918\465-1394.png,1,0.999999994,15,0.5,0,2026.02.02,10:30
E32191605340T00041872,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,76,465,1434,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908918\Region00465.png,3,0,270,997,31,1017,68,C:\HACARUS\result\VT-S730-2169\20260202\952908918\465-1434.png,1,0.959387965,15,0.5,0,2026.02.02,10:30
E32191605340T00041842,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,10,465,1368,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908937\Region00465.png,3,0,180,43,515,75,495,C:\HACARUS\result\VT-S730-2169\20260202\952908937\465-1368.png,0,0.362309406,15,0.5,0,2026.02.02,10:30
E32191605340T00041822,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,12,465,1370,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908956\Region00465.png,3,0,180,43,582,76,562,C:\HACARUS\result\VT-S730-2169\20260202\952908956\465-1370.png,0,0.008460107,15,0.5,0,2026.02.02,10:31
E32191605340T00041822,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,41,465,1399,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908956\Region00465.png,3,0,90,721,1177,700,1137,C:\HACARUS\result\VT-S730-2169\20260202\952908956\465-1399.png,1,0.991179324,15,0.5,0,2026.02.02,10:31
E32191605340T00041822,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,44,465,1402,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908956\Region00465.png,3,0,90,820,1176,800,1137,C:\HACARUS\result\VT-S730-2169\20260202\952908956\465-1402.png,1,0.999999771,15,0.5,0,2026.02.02,10:31
E32191605340T00042752,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,36,465,1394,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908976\Region00465.png,3,0,90,553,1169,532,1139,C:\HACARUS\result\VT-S730-2169\20260202\952908976\465-1394.png,1,0.952592457,15,0.5,0,2026.02.02,10:31
E32191605340T00042752,IC526001,219160-5340P,811600-84540740_IC040014-16_UR,7,485,1592,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908976\Region00485.png,3,0,270,84,13,111,66,C:\HACARUS\result\VT-S730-2169\20260202\952908976\485-1592.png,1,0.999995838,15,0.5,0,2026.02.02,10:31
E32191605340T00042732,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,8,465,1366,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908995\Region00465.png,3,0,180,44,450,75,429,C:\HACARUS\result\VT-S730-2169\20260202\952908995\465-1366.png,0,0.001438762,15,0.5,0,2026.02.02,10:31
E32191605340T00042732,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,9,465,1367,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908995\Region00465.png,3,0,180,44,483,75,463,C:\HACARUS\result\VT-S730-2169\20260202\952908995\465-1367.png,0,0.238691182,15,0.5,0,2026.02.02,10:31
E32191605340T00042732,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,12,465,1370,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908995\Region00465.png,3,0,180,43,583,76,563,C:\HACARUS\result\VT-S730-2169\20260202\952908995\465-1370.png,0,0.011168335,15,0.5,0,2026.02.02,10:31
E32191605340T00042732,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,14,465,1372,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908995\Region00465.png,3,0,180,44,649,77,629,C:\HACARUS\result\VT-S730-2169\20260202\952908995\465-1372.png,0,0.005693194,15,0.5,0,2026.02.02,10:31
E32191605340T00042732,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,33,465,1391,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952908995\Region00465.png,3,0,90,453,1177,432,1140,C:\HACARUS\result\VT-S730-2169\20260202\952908995\465-1391.png,1,0.999998889,15,0.5,0,2026.02.02,10:31
E32191605340T00042692,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,7,465,1365,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909033\Region00465.png,3,0,180,44,415,78,395,C:\HACARUS\result\VT-S730-2169\20260202\952909033\465-1365.png,0,0.004714812,15,0.5,0,2026.02.02,10:32
E32191605340T00042692,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,8,465,1366,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909033\Region00465.png,3,0,180,44,449,79,428,C:\HACARUS\result\VT-S730-2169\20260202\952909033\465-1366.png,0,0.005166409,15,0.5,0,2026.02.02,10:32
E32191605340T00042692,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,9,465,1367,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909033\Region00465.png,3,0,180,43,482,76,462,C:\HACARUS\result\VT-S730-2169\20260202\952909033\465-1367.png,1,0.775141473,15,0.5,0,2026.02.02,10:32
E32191605340T00042692,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,15,465,1373,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909033\Region00465.png,3,0,180,44,682,78,662,C:\HACARUS\result\VT-S730-2169\20260202\952909033\465-1373.png,1,0.884772661,15,0.5,0,2026.02.02,10:32
E32191605340T00042692,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,33,465,1391,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909033\Region00465.png,3,0,90,453,1177,432,1138,C:\HACARUS\result\VT-S730-2169\20260202\952909033\465-1391.png,1,0.94124732,15,0.5,0,2026.02.02,10:32
E32191605340T00042692,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,92,465,1450,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909033\Region00465.png,3,0,270,465,40,485,71,C:\HACARUS\result\VT-S730-2169\20260202\952909033\465-1450.png,1,0.968087652,15,0.5,0,2026.02.02,10:32
E32191605340T00042672,IC526001,219160-5340P,811600-84540740_IC040014-16_UR,7,485,1592,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909053\Region00485.png,3,0,270,84,13,111,66,C:\HACARUS\result\VT-S730-2169\20260202\952909053\485-1592.png,1,0.999997766,15,0.5,0,2026.02.02,10:32
E32191605340T00042652,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,5,465,1363,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909075\Region00465.png,3,0,180,43,350,75,329,C:\HACARUS\result\VT-S730-2169\20260202\952909075\465-1363.png,0,0.116899494,15,0.5,0,2026.02.02,10:32
E32191605340T00042652,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,8,465,1366,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909075\Region00465.png,3,0,180,43,450,75,429,C:\HACARUS\result\VT-S730-2169\20260202\952909075\465-1366.png,0,0.021742529,15,0.5,0,2026.02.02,10:32
E32191605340T00042652,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,38,465,1396,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909075\Region00465.png,3,0,90,620,1177,599,1139,C:\HACARUS\result\VT-S730-2169\20260202\952909075\465-1396.png,1,1,15,0.5,0,2026.02.02,10:32
E32191605340T00042652,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,87,465,1445,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909075\Region00465.png,3,0,270,631,40,652,74,C:\HACARUS\result\VT-S730-2169\20260202\952909075\465-1445.png,1,0.999999903,15,0.5,0,2026.02.02,10:32
E32191605340T00042632,IC280001,219160-5340P,811300-36620740,2,479,1528,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909095\Region00479.png,3,0,90,267,520,217,468,C:\HACARUS\result\VT-S730-2169\20260202\952909095\479-1528.png,1,0.734349895,15,0.5,0,2026.02.02,10:33
E32191605340T00042612,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,6,465,1364,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909114\Region00465.png,3,0,180,44,381,76,361,C:\HACARUS\result\VT-S730-2169\20260202\952909114\465-1364.png,0,0.093449434,15,0.5,0,2026.02.02,10:33
E32191605340T00042612,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,36,465,1394,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909114\Region00465.png,3,0,90,554,1167,533,1139,C:\HACARUS\result\VT-S730-2169\20260202\952909114\465-1394.png,0,0.125068434,15,0.5,0,2026.02.02,10:33
E32191605340T00042292,D120101,219160-5340P,811100-28610730,1,467,1463,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909134\Region00467.png,3,0,180,63,287,109,191,C:\HACARUS\result\VT-S730-2169\20260202\952909134\467-1463.png,1,0.992581195,15,0.5,0,2026.02.02,10:34
E32191605340T00042292,IC280001,219160-5340P,811300-36620740,6,479,1532,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909134\Region00479.png,3,0,270,301,11,351,66,C:\HACARUS\result\VT-S730-2169\20260202\952909134\479-1532.png,0,0.015921874,15,0.5,0,2026.02.02,10:34
E32191605340T00042562,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,40,465,1398,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909153\Region00465.png,3,0,90,682,1179,662,1140,C:\HACARUS\result\VT-S730-2169\20260202\952909153\465-1398.png,1,0.769842673,15,0.5,0,2026.02.02,10:34
E32191605340T00042582,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,9,465,1367,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909172\Region00465.png,3,0,180,42,481,75,461,C:\HACARUS\result\VT-S730-2169\20260202\952909172\465-1367.png,1,0.626789705,15,0.5,0,2026.02.02,10:34
E32191605340T00042542,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,87,465,1445,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909192\Region00465.png,3,0,270,632,43,653,77,C:\HACARUS\result\VT-S730-2169\20260202\952909192\465-1445.png,0,0.241479348,15,0.5,0,2026.02.02,10:34
E32191605340T00042482,IC610001,219160-5340P,219923-07200880,79,464,1287,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909249\Region00464.png,3,0,90,319,1171,299,1138,C:\HACARUS\result\VT-S730-2169\20260202\952909249\464-1287.png,1,0.909529763,15,0.5,0,2026.02.02,10:35
E32191605340T00042442,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,14,465,1372,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909288\Region00465.png,3,0,180,44,649,79,629,C:\HACARUS\result\VT-S730-2169\20260202\952909288\465-1372.png,0,0.022718698,15,0.5,0,2026.02.02,10:36
E32191605340T00042402,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,14,465,1372,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909327\Region00465.png,3,0,180,44,648,79,628,C:\HACARUS\result\VT-S730-2169\20260202\952909327\465-1372.png,1,0.967907988,15,0.5,0,2026.02.02,10:37
E32191605340T00042382,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,34,465,1392,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909346\Region00465.png,3,0,90,482,1172,462,1141,C:\HACARUS\result\VT-S730-2169\20260202\952909346\465-1392.png,0,0.463945141,15,0.5,0,2026.02.02,10:37
E32191605340T00042362,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,5,465,1363,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909365\Region00465.png,3,0,180,45,349,78,328,C:\HACARUS\result\VT-S730-2169\20260202\952909365\465-1363.png,1,0.638269038,15,0.5,0,2026.02.02,10:37
E32191605340T00042362,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,8,465,1366,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909365\Region00465.png,3,0,180,44,449,78,428,C:\HACARUS\result\VT-S730-2169\20260202\952909365\465-1366.png,0,0.242604457,15,0.5,0,2026.02.02,10:37
E32191605340T00042362,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,12,465,1370,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909365\Region00465.png,3,0,180,43,582,79,562,C:\HACARUS\result\VT-S730-2169\20260202\952909365\465-1370.png,0,0.488959762,15,0.5,0,2026.02.02,10:37
E32191605340T00042362,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,14,465,1372,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909365\Region00465.png,3,0,180,45,648,78,628,C:\HACARUS\result\VT-S730-2169\20260202\952909365\465-1372.png,0,0.223556738,15,0.5,0,2026.02.02,10:37
E32191605340T00042362,IC526001,219160-5340P,811600-84540740_IC040014-16_UR,9,485,1580,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909365\Region00485.png,3,0,90,155,553,128,494,C:\HACARUS\result\VT-S730-2169\20260202\952909365\485-1580.png,1,1,15,0.5,0,2026.02.02,10:37
E32191605340T00042342,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,10,465,1368,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909384\Region00465.png,3,0,180,41,515,75,495,C:\HACARUS\result\VT-S730-2169\20260202\952909384\465-1368.png,1,0.804501254,15,0.5,0,2026.02.02,10:37
E32191605340T00042322,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,5,465,1363,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909404\Region00465.png,3,0,180,43,349,77,328,C:\HACARUS\result\VT-S730-2169\20260202\952909404\465-1363.png,0,0.034438371,15,0.5,0,2026.02.02,10:38
E32191605340T00042322,IC470001,219160-5340P,219926-0141A880_IC070100-02_UR_01,6,465,1364,2,\\172.17.137.213\g$\Images\Inspection\VT-S730-2169\0952909404\Region00465.png,3,0,180,43,382,77,362,C:\HACARUS\result\VT-S730-2169\20260202\952909404\465-1364.png,0,0.199313421,15,0.5,0,2026.02.02,10:38
